Date,Symbol,Open,High,Low,Close,Matched_Value,Matched_Volume,Put_through_Volume,Put_through_Value,Percentage_Change
2009-09-29,VNINDEX,582.08,587.87,581.23,582.59,4312921151000.0,82280030,1195450,66090850000.0,0.0009793477887358737
2009-09-30,VNINDEX,583.16,586.26,578.32,580.9,3627156426000.0,72093390,1839430,118534060000.0,-0.002900839355292839
2009-10-01,VNINDEX,581.8,581.8,568.99,568.99,3270191362000.0,63764450,2355170,93820342000.0,-0.020502668273368885
2009-10-02,VNINDEX,552.97,556.16,544.32,549.73,3908740547000.0,77836520,1406930,105668170000.0,-0.03384945253870897
2009-10-05,VNINDEX,553.21,556.55,543.2,549.0,2477172866000.0,46524440,4447814,170555893000.0,-0.0013279246175394999
2009-10-06,VNINDEX,554.08,557.08,550.49,552.03,2205410579000.0,42395050,1460100,102036070000.0,0.005519125683060011
2009-10-07,VNINDEX,560.79,569.58,560.22,566.42,2369824222000.0,44506950,2904040,132853104000.0,0.026067423871890982
2009-10-08,VNINDEX,570.46,571.84,566.04,571.84,2705886583000.0,51732410,1742200,88083080000.0,0.009568871155679615
2009-10-09,VNINDEX,575.39,582.52,575.39,581.99,3407923701000.0,65504340,1249100,56442678000.0,0.017749720201454933
2009-10-12,VNINDEX,588.68,595.69,587.11,594.3,3737290124000.0,71814430,2204007,115964064000.0,0.02115156617811298
2009-10-13,VNINDEX,594.2,597.4,589.49,589.89,3901225537000.0,81577370,1571280,91891301000.0,-0.007420494699646563
2009-10-14,VNINDEX,590.84,605.65,590.84,605.65,4134536915000.0,83862740,2499460,147582365000.0,0.02671684551357023
2009-10-15,VNINDEX,612.02,626.11,612.02,617.38,5804176723000.0,107626100,1860590,110248555000.0,0.019367621563609383
2009-10-16,VNINDEX,616.44,619.52,609.54,609.54,5796538439000.0,117481440,2671600,174385620000.0,-0.012698824062975844
2009-10-19,VNINDEX,609.03,612.01,605.8,607.11,3983471106000.0,82996180,2619520,161586160000.0,-0.0039866128555959834
2009-10-20,VNINDEX,615.27,617.08,613.62,616.58,4420817733000.0,83293170,6748773,305359762000.0,0.015598491212465593
2009-10-21,VNINDEX,617.14,622.26,614.73,618.48,4215056556000.0,87940240,4446970,325665870000.0,0.003081514158746579
2009-10-22,VNINDEX,619.53,625.02,619.05,624.1,4978979399000.0,94997380,6542370,385441714000.0,0.009086793429051943
2009-10-23,VNINDEX,626.14,633.21,615.68,615.68,6616880989000.0,135901730,3492040,238519580000.0,-0.01349142765582445
2009-10-26,VNINDEX,615.58,623.71,608.26,609.34,4181072174000.0,81738270,3131950,200141710000.0,-0.010297557172557092
2009-10-27,VNINDEX,602.61,602.61,590.71,596.78,4436990581000.0,93649230,4504822,274954185000.0,-0.020612465946762137
2009-10-28,VNINDEX,602.97,604.82,596.35,599.86,3039463073000.0,62776560,4559296,248412041000.0,0.005161030865645788
2009-10-29,VNINDEX,584.58,585.56,575.73,581.49,4195093363000.0,84644400,3542470,199362796000.0,-0.030623812222852043
2009-10-30,VNINDEX,590.85,594.73,583.75,587.12,3219170893000.0,65136830,2451230,118083659000.0,0.009682023766530712
2009-11-02,VNINDEX,565.85,565.85,559.98,561.71,2795450902000.0,61903110,4845820,260530842000.0,-0.043279057092246886
2009-11-03,VNINDEX,557.05,557.05,539.46,539.65,3241609819000.0,62622410,3456853,160053681000.0,-0.039272934432358464
2009-11-04,VNINDEX,537.82,550.29,533.23,537.53,2791545967000.0,58685200,2901957,167220940000.0,-0.00392847215788017
2009-11-05,VNINDEX,545.59,556.57,542.31,555.54,2481425387000.0,54335740,3163040,144749820000.0,0.03350510669171958
2009-11-06,VNINDEX,565.7,569.71,554.88,554.88,2845180736000.0,57093770,4263410,245917990000.0,-0.0011880332649313319
2009-11-09,VNINDEX,544.91,547.28,534.09,534.09,2126084677000.0,45632720,1984210,107198157000.0,-0.037467560553633206
2009-11-10,VNINDEX,534.78,535.71,520.0,524.4,2303681871000.0,49759550,2884200,145637968200.0,-0.01814300960512283
2009-11-11,VNINDEX,526.29,537.59,523.05,537.59,2047369852000.0,43756710,2069784,84008865000.0,0.025152555301296786
2009-11-12,VNINDEX,541.36,550.78,540.58,545.98,2242176413000.0,47209430,2189070,145558810000.0,0.01560668911252061
2009-11-13,VNINDEX,540.64,549.22,536.9,548.21,2268750680000.0,44494090,2669890,182865036000.0,0.0040843986959229195
2009-11-16,VNINDEX,550.97,554.54,545.7,545.7,2250595028000.0,44284290,1948937,118091622000.0,-0.004578537421790929
2009-11-17,VNINDEX,549.18,550.13,543.61,547.08,2424433009000.0,47749290,1709327,103984668000.0,0.002528862012094457
2009-11-18,VNINDEX,547.17,553.83,543.96,553.83,2888644307000.0,49754830,2180730,99814542000.0,0.012338232068435984
2009-11-19,VNINDEX,556.46,562.64,553.1,560.05,3230861002000.0,59443050,1479370,65538185000.0,0.011230883122979929
2009-11-20,VNINDEX,558.49,562.28,554.21,555.84,2525433424000.0,49588990,2834300,178306239000.0,-0.007517185965538631
2009-11-23,VNINDEX,551.92,553.4,537.29,537.29,2452026051000.0,48062860,2446814,99853545000.0,-0.03337291306850909
2009-11-24,VNINDEX,535.59,538.79,526.93,527.13,2105090564000.0,41700410,3308910,141682649000.0,-0.018909713562508035
2009-11-25,VNINDEX,519.74,519.74,503.24,503.41,2877125858000.0,62538310,5866518,276644898000.0,-0.04499838749454588
2009-11-26,VNINDEX,495.6,495.6,479.38,482.6,1692450336000.0,39231060,4091860,214457107000.0,-0.04133807433304859
2009-11-27,VNINDEX,464.72,503.13,461.48,490.62,2822219568000.0,67454920,3013796,135439828000.0,0.016618317447161246
2009-11-30,VNINDEX,494.12,506.66,494.12,504.12,1499192176000.0,35814440,2750200,130741692000.0,0.02751620398679222
2009-12-01,VNINDEX,513.42,518.32,512.15,514.92,1776813746000.0,40012050,3609136,199052452000.0,0.02142347060223737
2009-12-02,VNINDEX,507.47,514.83,499.14,499.14,2150322769000.0,54049670,1841790,86613117000.0,-0.030645537170822634
2009-12-03,VNINDEX,494.61,502.14,485.59,494.8,1728851720000.0,42436990,2325240,85529170000.0,-0.008694955323155784
2009-12-04,VNINDEX,499.87,499.98,493.41,494.96,1416897068000.0,32784720,1966030,77564255000.0,0.00032336297493928967
2009-12-07,VNINDEX,495.43,498.61,491.56,498.61,1181354654000.0,26683080,4452750,203617175000.0,0.007374333279456913
2009-12-08,VNINDEX,494.64,495.95,485.56,488.47,1381442022000.0,32079620,2433794,98731528600.0,-0.020336535568881486
2009-12-09,VNINDEX,473.31,474.58,468.4,470.63,1747666714000.0,43848450,1642690,61848704000.0,-0.036522201977603586
2009-12-10,VNINDEX,474.55,474.55,458.65,458.72,1414975935000.0,36768670,2076060,90848835000.0,-0.025306504047765688
2009-12-11,VNINDEX,450.6,452.52,442.61,444.16,1385813649000.0,38416840,1457810,53116905000.0,-0.03174049529124523
2009-12-14,VNINDEX,449.25,460.8,447.89,458.39,1443772057000.0,39943060,5568680,178178900000.0,0.03203800432276638
2009-12-15,VNINDEX,458.44,463.42,454.84,459.44,1009987691000.0,27859970,1462449,60758114000.0,0.0022906258862540607
2009-12-16,VNINDEX,452.17,452.17,440.2,442.1,1171325036000.0,33411100,2628660,137605089000.0,-0.037741598467699755
2009-12-17,VNINDEX,432.42,436.41,427.06,434.87,1262937606000.0,35178490,4006757,184464502000.0,-0.01635376611626338
2009-12-18,VNINDEX,440.88,449.55,440.88,443.34,1820248124200.0,49204581,3037177,140178540000.0,0.019477085105893632
2009-12-21,VNINDEX,457.08,460.99,452.55,460.99,1166998737000.0,32041930,2537350,108791410000.0,0.03981143140704657
2009-12-22,VNINDEX,468.03,470.93,462.87,465.24,1673600789000.0,42958710,4528830,199005980000.0,0.009219288921668678
2009-12-23,VNINDEX,464.13,471.35,463.33,470.75,1415433247000.0,35061830,5609130,257179272000.0,0.011843349668988035
2009-12-24,VNINDEX,469.21,479.13,464.39,479.13,1654395390000.0,44152100,7195727,292648933500.0,0.017801380775358533
2009-12-25,VNINDEX,487.92,495.76,487.19,495.08,2007429475200.0,49336501,3391990,150035825000.0,0.03328950389247165
2009-12-28,VNINDEX,490.68,499.02,485.76,492.57,1851550471500.0,44127657,7129760,326728147000.0,-0.005069887694918007
2009-12-29,VNINDEX,487.56,493.67,483.76,484.45,1650711847000.0,39983020,30363470,935419459000.0,-0.016484966603731444
2009-12-30,VNINDEX,483.07,495.36,483.07,495.36,2205090352000.0,49224446,6112805,279765943000.0,0.022520383940551225
2009-12-31,VNINDEX,502.84,504.84,494.77,494.77,2567586543000.0,58668310,11356728,452156106000.0,-0.0011910529715762896
2010-01-04,VNINDEX,501.74,517.05,501.74,517.05,1826550014600.0,43481213,2684220,186675090000.0,0.04503102451644203
2010-01-05,VNINDEX,538.82,539.39,530.17,532.53,2879248702000.0,65709540,3579940,197752384000.0,0.029939077458659646
2010-01-06,VNINDEX,527.4,538.84,526.37,534.46,3063670124000.0,63499170,3156330,133461240000.0,0.0036242089647533504
2010-01-07,VNINDEX,536.78,540.77,530.68,533.34,3046565945000.0,62587180,9089390,266209745000.0,-0.002095573101822401
2010-01-08,VNINDEX,540.95,544.49,520.9,520.9,3484799313000.0,71919020,8412340,247967220000.0,-0.023324708441144537
2010-01-11,VNINDEX,522.78,524.06,512.15,515.06,1890647579000.0,41155650,1820530,82215290000.0,-0.011211364945287072
2010-01-12,VNINDEX,511.24,516.75,498.31,498.31,2176417747000.0,49056950,2244880,127024691000.0,-0.032520483050518245
2010-01-13,VNINDEX,495.72,508.61,485.75,508.61,2266976043000.0,51306490,1529439,62799877000.0,0.020669864140795857
2010-01-14,VNINDEX,516.44,517.72,509.25,512.33,1421509131000.0,32897470,2181940,129039750000.0,0.0073140520241443685
2010-01-15,VNINDEX,509.19,512.63,503.29,505.42,1491451830000.0,34763590,714170,43825539000.0,-0.013487400698768415
2010-01-18,VNINDEX,499.24,499.24,487.13,487.13,1636403343000.0,38163010,2165220,136057050000.0,-0.03618772506034584
2010-01-19,VNINDEX,489.84,498.1,489.77,495.51,1325316520000.0,30932830,1407601,86111293200.0,0.01720280007390218
2010-01-20,VNINDEX,498.93,499.15,489.5,489.5,1267624118000.0,29017200,4387004,256498076000.0,-0.012128917680773288
2010-01-21,VNINDEX,481.97,489.47,477.8,478.42,1649363394000.0,38787210,2087116,158596644000.0,-0.022635342185903906
2010-01-22,VNINDEX,474.1,481.69,471.85,477.59,1111583503000.0,26966690,2561643,116547062000.0,-0.001734877304460647
2010-01-25,VNINDEX,476.75,481.04,476.75,480.91,795202477000.0,19905240,1892950,90428900000.0,0.006951569337716457
2010-01-26,VNINDEX,490.12,497.9,490.12,497.9,1350748567000.0,32190020,1515240,92145900000.0,0.0353288557110476
2010-01-27,VNINDEX,496.86,498.2,486.41,486.41,1382485051000.0,30984812,1687730,92626797000.0,-0.023076923076922995
2010-01-28,VNINDEX,484.67,487.81,481.47,481.76,809903555000.0,20608300,2323501,114555064000.0,-0.009559836352048712
2010-01-29,VNINDEX,481.49,484.15,477.11,481.96,968470302000.0,24423380,1553900,76085200000.0,0.00041514447027557466
2010-02-01,VNINDEX,482.93,486.95,481.84,486.95,843743732000.0,20183990,2451950,158089802000.0,0.010353556311727186
2010-02-02,VNINDEX,489.62,490.86,486.24,487.93,1024904574000.0,23889870,3207005,70075093000.0,0.0020125269534860823
2010-02-03,VNINDEX,490.32,495.85,490.12,495.48,1134491983000.0,24667410,1984160,100077365000.0,0.01547353103928839
2010-02-04,VNINDEX,496.25,504.35,496.02,503.83,1636822877000.0,33789810,1022125,44804153000.0,0.016852345200613517
2010-02-05,VNINDEX,495.67,501.06,491.05,493.04,1448185079000.0,30741000,1891260,123757839000.0,-0.021415953793938347
2010-02-08,VNINDEX,488.86,491.65,487.72,491.2,834538723000.0,19183790,2537770,87344075000.0,-0.003731948726269696
2010-02-09,VNINDEX,486.97,488.77,482.38,482.89,930661370000.0,20827020,4050480,186132498000.0,-0.01691775244299676
2010-02-10,VNINDEX,486.86,491.17,486.86,490.91,717160154000.0,15232580,3401030,94825854000.0,0.016608337302491227
2010-02-11,VNINDEX,492.99,499.97,491.86,499.94,835977283000.0,18569340,2967740,161510548000.0,0.018394410380721427
2010-02-12,VNINDEX,505.34,508.72,504.78,507.0,891056133000.0,19963410,1201000,75416500000.0,0.014121694603352442
2010-02-22,VNINDEX,513.17,513.17,507.93,510.02,786553150000.0,18650820,2042940,119964532000.0,0.0059566074950689885
2010-02-23,VNINDEX,504.52,504.52,496.29,496.29,949055407000.0,22365460,2395820,98344449000.0,-0.02692051292106179
2010-02-24,VNINDEX,492.89,494.85,490.21,494.59,1067795110000.0,24425000,2627200,142151214000.0,-0.0034254165911060674
2010-02-25,VNINDEX,497.5,500.24,493.73,494.99,1159041136900.0,26330527,1573770,83980840000.0,0.0008087506823835078
2010-02-26,VNINDEX,494.31,496.91,491.97,496.91,1304685345000.0,31744380,7315290,204599915000.0,0.003878866239722001
2010-03-01,VNINDEX,502.57,505.34,502.43,503.01,1141249687000.0,32120390,8486260,252091405000.0,0.012275864844740525
2010-03-02,VNINDEX,503.98,505.59,500.08,501.0,1316855449000.0,32115560,8482333,268804254000.0,-0.00399594441462392
2010-03-03,VNINDEX,505.04,507.32,501.96,507.32,1481593069000.0,35733020,1442800,62418820000.0,0.01261477045908177
2010-03-04,VNINDEX,510.93,516.77,510.93,511.91,2130418895000.0,46021180,2664150,135767250000.0,0.009047543956477222
2010-03-05,VNINDEX,512.72,514.47,509.61,513.39,1891911539000.0,42445340,1203970,82846080000.0,0.0028911332070089557
2010-03-08,VNINDEX,517.0,522.83,517.0,521.12,2186642205000.0,51471700,2362950,141697045000.0,0.015056779446424695
2010-03-09,VNINDEX,520.86,527.3,520.13,527.27,2502879611000.0,57262500,1427220,97542643000.0,0.011801504451949496
2010-03-10,VNINDEX,526.21,529.63,522.81,525.67,2437519682000.0,52799290,1761100,83005612000.0,-0.00303449845430237
2010-03-11,VNINDEX,526.93,529.53,524.37,524.64,2102113170000.0,47795730,1226430,51463805000.0,-0.001959404188939806
2010-03-12,VNINDEX,528.9,531.51,526.7,531.51,2407572504000.0,51795700,1962994,107535184000.0,0.013094693504117183
2010-03-15,VNINDEX,538.01,538.01,531.55,531.86,2252100127000.0,51708020,2327191,63276299000.0,0.0006585012511524102
2010-03-16,VNINDEX,526.06,529.55,516.08,516.08,2724805526000.0,60976910,2206190,92429859000.0,-0.029669461888466864
2010-03-17,VNINDEX,519.9,520.14,510.85,510.85,2128613944000.0,47398274,1436605,52896983500.0,-0.010134087738335129
2010-03-18,VNINDEX,515.24,519.73,510.47,519.73,2000170327000.0,43071457,1458020,73284430000.0,0.0173827933835764
2010-03-19,VNINDEX,520.14,521.22,515.99,515.99,2334811705000.0,52667260,839280,30306570000.0,-0.007196044099821108
2010-03-22,VNINDEX,515.71,517.79,511.58,511.58,1671762610000.0,39763730,2425940,100219260000.0,-0.008546677261187297
2010-03-23,VNINDEX,512.21,513.07,506.53,506.53,1679407726000.0,39844940,2411186,95755773000.0,-0.009871378865475622
2010-03-24,VNINDEX,511.05,512.87,508.75,512.12,1848110312200.0,41218806,2460841,101769083500.0,0.011035871517975249
2010-03-25,VNINDEX,507.85,508.83,502.16,503.39,2023413301000.0,48268400,1869280,119842655000.0,-0.017046785909552442
2010-03-26,VNINDEX,505.51,506.4,501.64,505.3,1953163998000.0,46121350,15531270,479506023000.0,0.003794274816742549
2010-03-29,VNINDEX,506.7,509.15,504.05,505.67,1342508148000.0,34595750,2612514,86947212600.0,0.0007322382742924738
2010-03-30,VNINDEX,504.71,506.29,500.72,500.72,1825733829000.0,46949000,12550445,440832585000.0,-0.009788992821405218
2010-03-31,VNINDEX,501.85,504.0,499.24,499.24,1665974645000.0,42459210,7476600,242257154000.0,-0.0029557437290301802
2010-04-01,VNINDEX,500.37,508.91,499.99,508.18,1583370213000.0,39189130,11715230,773454870000.0,0.017907218972838645
2010-04-02,VNINDEX,510.38,512.99,508.54,510.48,1483703244000.0,37733984,3900050,207746350000.0,0.004525955370144441
2010-04-05,VNINDEX,514.17,516.27,513.45,514.79,1510124450000.0,39507070,2657893,110779172000.0,0.008443034007208805
2010-04-06,VNINDEX,517.48,520.31,515.33,515.33,2381508432000.0,62213760,1743750,96841275000.0,0.0010489714252415183
2010-04-07,VNINDEX,516.28,517.26,512.54,515.82,1906694649000.0,46663989,2804059,149472416000.0,0.0009508470300583216
2010-04-08,VNINDEX,515.72,519.4,514.74,515.93,1924946886100.0,51222489,1864490,74552191000.0,0.0002132526850449068
2010-04-09,VNINDEX,517.06,519.61,516.4,517.42,2209525602000.0,56953650,4593820,233552895000.0,0.002887988680635001
2010-04-12,VNINDEX,522.12,523.16,519.5,519.93,1886488106000.0,48154580,1657550,62230365000.0,0.0048509914576166935
2010-04-13,VNINDEX,521.04,523.14,517.98,517.98,1970769499000.0,48064980,3087610,145857899000.0,-0.003750504875656202
2010-04-14,VNINDEX,518.57,518.74,515.81,516.21,1596020547000.0,40664260,2854700,97258610000.0,-0.0034171203521371485
2010-04-15,VNINDEX,521.01,521.49,518.39,521.49,1881813094600.0,48544088,2215439,82913816700.0,0.010228395420468273
2010-04-16,VNINDEX,523.72,523.99,521.53,522.03,2122560497500.0,55967460,3527486,214070494600.0,0.0010354944485990725
2010-04-19,VNINDEX,521.35,521.69,516.74,516.74,2113243116000.0,54316275,4016820,131977849000.0,-0.010133517230810463
2010-04-20,VNINDEX,517.36,519.72,515.2,515.2,1899369591000.0,49251674,3788961,133665899000.0,-0.0029802221620156555
2010-04-21,VNINDEX,517.54,520.2,517.54,519.7,1941797387000.0,49873293,2581882,99803176000.0,0.008734472049689357
2010-04-22,VNINDEX,521.9,531.04,521.9,529.31,3078711555000.0,73833380,1333840,51796130000.0,0.01849143736771186
2010-04-26,VNINDEX,531.69,535.41,531.21,531.21,2404783572000.0,59564480,5916540,140905797000.0,0.0035895788857194244
2010-04-27,VNINDEX,532.68,536.23,531.57,535.72,2007414348000.0,48636230,3178212,136263306000.0,0.008490051015605848
2010-04-28,VNINDEX,536.08,539.83,536.08,539.2,2189540797000.0,53984460,2138375,76823195000.0,0.006495930710072484
2010-04-29,VNINDEX,541.44,542.74,541.19,542.37,2581729991000.0,66263380,2315730,131486832000.0,0.005879080118694313
2010-05-04,VNINDEX,544.52,550.61,544.52,549.12,3023475594000.0,83333450,2706615,111156537000.0,0.012445378616073866
2010-05-05,VNINDEX,548.75,551.39,546.13,548.01,2766350416600.0,73632418,4366780,204075360000.0,-0.00202141608391615
2010-05-06,VNINDEX,549.19,551.4,547.02,549.51,2593734292000.0,72578930,2363140,85044751000.0,0.002737176328899027
2010-05-07,VNINDEX,548.22,548.22,536.51,542.03,3289909338000.0,95985060,5735360,306171479000.0,-0.013612127167840438
2010-05-10,VNINDEX,541.49,541.49,532.4,534.38,2475670205000.0,70813657,3615510,130070620000.0,-0.014113609947788874
2010-05-11,VNINDEX,537.85,539.93,532.72,534.36,2073546069000.0,60147590,3676750,169516462000.0,-3.742655039484788e-05
2010-05-12,VNINDEX,527.52,527.52,519.6,519.6,2178172575000.0,61627570,3347040,123458888000.0,-0.027621827981136327
2010-05-13,VNINDEX,521.93,524.2,516.11,518.93,1774614450000.0,51108210,5306944,313039864000.0,-0.0012894534257121837
2010-05-14,VNINDEX,522.92,523.48,519.98,520.72,1343647547000.0,38166530,3674290,141165278000.0,0.003449405507486736
2010-05-17,VNINDEX,521.3,521.67,509.5,511.27,1551422124000.0,47746790,3077360,121440565000.0,-0.01814794899370109
2010-05-18,VNINDEX,510.49,510.75,505.13,508.3,1423653268000.0,40502460,2974890,114206575000.0,-0.005809063704109274
2010-05-19,VNINDEX,503.66,504.57,494.9,494.9,1792949739000.0,53322730,2892900,123406766000.0,-0.026362384418650464
2010-05-20,VNINDEX,481.8,503.55,481.68,503.55,1616372414000.0,49983460,4967810,166340157000.0,0.017478278440088868
2010-05-21,VNINDEX,484.34,490.3,482.16,483.69,1858469763000.0,55503635,3228850,126749312000.0,-0.0394399761691987
2010-05-24,VNINDEX,485.1,489.62,479.56,486.19,1172777532000.0,36469300,4908740,156585043000.0,0.00516859972296313
2010-05-25,VNINDEX,484.91,490.33,482.86,486.25,1215163227000.0,38669070,2507312,85935833000.0,0.0001234085439849597
2010-05-26,VNINDEX,491.45,492.69,488.29,492.69,1079332669000.0,35089390,2042028,73628995000.0,0.013244215938303272
2010-05-27,VNINDEX,491.63,497.16,489.75,497.16,1144556477000.0,33701405,4021947,139109228700.0,0.009072642026426436
2010-05-28,VNINDEX,509.47,513.34,506.43,512.99,1885997825000.0,55678990,2526930,80938608000.0,0.031840856062434586
2010-05-31,VNINDEX,510.54,513.44,506.32,507.44,1166675513000.0,35971970,4652940,167526124000.0,-0.0108189243455038
2010-06-01,VNINDEX,505.18,509.13,503.65,508.68,1108064151000.0,34933717,1918390,69208730000.0,0.002443638656786984
2010-06-02,VNINDEX,505.18,511.1,504.79,510.74,1197035084000.0,36593710,2765010,103772226000.0,0.004049697255642082
2010-06-03,VNINDEX,516.15,516.22,511.16,511.16,1388384896000.0,42338410,5160830,174959388000.0,0.0008223362180366234
2010-06-04,VNINDEX,511.85,513.0,508.75,510.37,1343119394000.0,41297890,6745240,203980550000.0,-0.0015455043430628868
2010-06-07,VNINDEX,498.94,502.18,494.98,496.89,1468261758000.0,45525750,2263080,92892369000.0,-0.026412210749064413
2010-06-08,VNINDEX,494.12,497.95,493.2,497.19,1068554860000.0,34462210,1929405,79004724000.0,0.0006037553583289057
2010-06-09,VNINDEX,500.12,502.53,497.24,497.56,935549867000.0,27949490,2195800,96241176000.0,0.0007441823045515328
2010-06-10,VNINDEX,496.86,500.61,495.4,500.51,815341600000.0,25923800,2104920,85407320000.0,0.005928933193986685
2010-06-11,VNINDEX,505.07,506.75,504.29,504.29,1205607720000.0,34336715,6095137,255627052000.0,0.00755229665740953
2010-06-14,VNINDEX,506.55,509.35,506.31,508.32,1157115129000.0,36062460,6459087,265501509000.0,0.007991433500565082
2010-06-15,VNINDEX,509.3,510.18,506.5,508.01,1231443326500.0,38380715,3607060,130872925000.0,-0.0006098520616933945
2010-06-16,VNINDEX,510.35,513.07,510.35,510.72,1336457472000.0,41113086,2778520,96567245000.0,0.005334540658648468
2010-06-17,VNINDEX,510.25,511.16,508.36,510.76,1365025041500.0,41650670,8718741,335158499000.0,7.832080200498304e-05
2010-06-18,VNINDEX,511.93,514.04,509.35,511.18,1565362828000.0,48484820,12429670,307906673000.0,0.0008223040175425744
2010-06-21,VNINDEX,515.08,515.76,513.95,514.75,1354306496500.0,43704005,1498850,72424781000.0,0.006983841308345395
2010-06-22,VNINDEX,512.79,515.39,511.31,512.63,1990500006000.0,69066905,3588583,120117715000.0,-0.0041185041282175705
2010-06-23,VNINDEX,510.27,514.4,508.84,512.82,1293706936500.0,42486715,4821230,129851768000.0,0.00037063769190259777
2010-06-24,VNINDEX,513.57,514.95,511.67,511.67,1468503979000.0,47413050,2718014,121616600000.0,-0.002242502242502331
2010-06-25,VNINDEX,506.17,509.57,505.12,505.12,1447200958500.0,46729805,1702760,70229504000.0,-0.012801219536029085
2010-06-28,VNINDEX,505.37,507.71,505.26,507.28,1103952026000.0,35915550,5754412,204803063000.0,0.004276211593284618
2010-06-29,VNINDEX,509.84,510.71,509.46,510.71,1197479533000.0,37720364,2628640,117383470000.0,0.006761551805708921
2010-06-30,VNINDEX,501.19,507.14,501.06,507.14,1203609087000.0,41612340,10605660,419605593000.0,-0.006990268449805215
2010-07-01,VNINDEX,504.11,506.61,503.65,504.02,953694385000.0,32138825,3293260,116456925000.0,-0.006152147336041303
2010-07-02,VNINDEX,505.15,505.55,502.5,503.65,1027590062000.0,33552420,3619470,155280137000.0,-0.0007340978532598408
2010-07-05,VNINDEX,505.67,507.08,504.54,506.55,957440248200.0,31517666,3749590,144160979000.0,0.005757966842053097
2010-07-06,VNINDEX,505.75,505.75,500.7,500.82,1158248080000.0,39640936,5782800,147258003000.0,-0.011311815220610089
2010-07-07,VNINDEX,502.5,503.78,496.91,496.91,954076445000.0,33593790,5896980,177462896000.0,-0.007807196198234778
2010-07-08,VNINDEX,502.06,502.2,498.55,498.55,883109340500.0,30562130,4391640,110728841000.0,0.0033003964500613048
2010-07-09,VNINDEX,499.05,501.11,498.96,499.46,696369597000.0,24474040,1916480,61013764000.0,0.0018252933507170166
2010-07-12,VNINDEX,499.83,500.39,497.16,499.93,712433803900.0,24459130,8445150,203726038000.0,0.0009410162976015712
2010-07-13,VNINDEX,505.42,509.86,502.58,509.08,1184899849400.0,39901928,3140429,97814606400.0,0.018302562358730068
2010-07-14,VNINDEX,512.22,512.81,507.34,507.34,1385648760000.0,45237741,4027702,113376089300.0,-0.003417930384222556
2010-07-15,VNINDEX,505.84,507.63,505.01,505.19,1061873185600.0,34258400,3522245,107127741500.0,-0.004237789253754842
2010-07-16,VNINDEX,505.47,507.12,504.17,506.21,1134026204000.0,36417348,2492647,102205499400.0,0.002019042340505539
2010-07-19,VNINDEX,504.25,506.84,503.22,506.84,1071312887000.0,36078400,2365070,81300639000.0,0.0012445427786886842
2010-07-20,VNINDEX,507.04,507.25,505.23,506.56,1137826854000.0,38685090,3357200,118948392000.0,-0.0005524425854313009
2010-07-21,VNINDEX,507.16,507.27,505.35,505.4,1210307543000.0,40508100,5687370,183819184000.0,-0.002289955780164332
2010-07-22,VNINDEX,503.13,503.62,500.04,500.28,1204550529000.0,40644090,4302100,143815519000.0,-0.010130589631974662
2010-07-23,VNINDEX,502.79,502.87,499.73,500.31,1013508504000.0,32893210,2973760,78826814000.0,5.996641880545717e-05
2010-07-26,VNINDEX,501.2,501.92,498.1,498.1,1038974131000.0,35073960,2479150,100217383000.0,-0.004417261297995245
2010-07-27,VNINDEX,499.03,501.86,497.67,497.67,1181911799000.0,37754970,1994176,95411672400.0,-0.0008632804657698889
2010-07-28,VNINDEX,497.4,497.86,491.0,491.0,1022784405000.0,33981400,4393424,149459021320.0,-0.013402455442361405
2010-07-29,VNINDEX,488.92,492.92,488.92,491.11,948850561000.0,31253930,2095370,78431238000.0,0.00022403258655812053
2010-07-30,VNINDEX,491.3,495.1,491.3,493.91,1116645399000.0,36939030,5928860,157917240000.0,0.0057013703650914405
2010-08-02,VNINDEX,494.79,495.26,491.27,491.61,852891644000.0,29398540,3094313,153207325000.0,-0.004656718835415408
2010-08-03,VNINDEX,493.4,496.53,491.9,491.9,1058552053000.0,34446930,3862650,127499557000.0,0.0005898984967758203
2010-08-04,VNINDEX,490.31,490.31,484.66,486.71,935420708000.0,30535760,5339711,164536221500.0,-0.010550924984752963
2010-08-05,VNINDEX,488.75,489.17,485.36,486.21,830334972000.0,28076730,4712462,238762018400.0,-0.0010273057878408265
2010-08-06,VNINDEX,485.22,485.22,482.37,482.82,812550300000.0,26906190,5805218,167062881000.0,-0.006972295921515381
2010-08-09,VNINDEX,482.65,482.65,472.51,472.74,1007332239000.0,36057350,3610940,128589972000.0,-0.020877345594631502
2010-08-10,VNINDEX,468.84,469.31,458.22,461.67,1178613317000.0,43181810,8718320,314318221000.0,-0.023416677243304984
2010-08-11,VNINDEX,463.08,465.88,458.86,463.12,809612019000.0,30073140,5769609,196706049200.0,0.0031407715467757225
2010-08-12,VNINDEX,457.54,458.59,448.25,448.4,1100604893000.0,42705440,3019246,137151063000.0,-0.03178441872516846
2010-08-13,VNINDEX,441.1,452.73,441.1,452.73,948666459000.0,34976160,6939023,342508911000.0,0.009656556645851966
2010-08-16,VNINDEX,458.09,464.76,456.88,464.76,907248463000.0,33929970,3727520,160433460000.0,0.02657212908355966
2010-08-17,VNINDEX,461.89,463.87,457.19,463.52,874852755000.0,29213340,4337073,139142515000.0,-0.002668043721490654
